CODIGOISIMP;AUTORIZACAO;DATAPUBLICACAO;RAZAOSOCIAL;CNPJ;ENDERECO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICIPIO;DISTRIBUIDORA;DATAVINCULACAO;CLASSE
1177795;GLP/SP0214471;09/04/2012;VAZ & VAZ COMERCIAL DE PETRÓLEO LTDA.;14006520000116;AVENIDA BRASIL,  573;;FLORINEA;19870000;SP;FLORINIA;LIQUIGAS;29/02/2012;1 AREA  - Classe I - NBR 15514
1185653;GLP/SC0214536;17/04/2012;MERCEARIA ENTRE AMIGOS LTDA ME;73974685000140;R: LEONILDO BORTOLI,  301;LT PARISOTO;SAO CRISTOVAO;89665000;SC;CAPINZAL;INDEPENDENTE;22/08/2019;1 AREA  - Classe I - NBR 15514
1198105;GLP/MG0221086;12/06/2013;DEPOSITO JS LTDA - ME;22095004000133;RUA PADRE LICINIO,  220;;CENTRO;37970000;MG;PRATAPOLIS;INDEPENDENTE;05/05/2016;1 AREA  - Classe I - NBR 15514
1195604;GLP/DF0219783;11/03/2013;CASA BRANCA DISTRIBUIDORA DE GAS LTDA;16700210000122;SETOR HABITACIONAL SOL NASCENTE CH 139 LOTE,  02;COND  CASA BRANCA;CEILANDIA SUL (CEILANDIA);72236800;DF;BRASILIA;INDEPENDENTE;17/08/2018;1 AREA  - Classe III - NBR 15514
1202307;GLP/RS0223350;29/11/2013;CATIA ANGELA GALON FONTANA - ME;11095094000146;AV. PEDRO ÁLVARES CABRAL,  397;;CENTRO;99665000;RS;CRUZALTENSE;LIQUIGAS;17/06/2013;1 AREA  - Classe I - NBR 15514
1197461;GLP/SE0220683;28/05/2013;BRISA GAS LTDA;12272793000187;TRAVESSA  WASHINGTON  LUIS,  47;;AMERICA;49080550;SE;ARACAJU;BAHIANA;15/04/2013;1 AREA  - Classe II - NBR 15514
1210805;GLP/SP0227585;19/11/2014;SUPERMERCADO BOM X LTDA;11150477000170;AVENIDA JOAO MANOEL,  420;;ARUJA CENTER VILLE;7400000;SP;ARUJA;CONSIGAZ;06/01/2017;1 AREA  - Classe I - NBR 15514
1225043;GLP/RN0235027;08/07/2016;F DE ASSIS COSTA FILHO - ME;19282507000103;RUA OLINTO RODRIGUES,  156;;CENTRO;59217000;RN;MONTE DAS GAMELEIRAS;NACIONAL GAS BUTANO;22/03/2018;1 AREA  - Classe I - NBR 15514
1213189;GLP/PI0228643;02/03/2015;FRANCISCO KENNED SOARES DE ARAUJO REIS - EPP;01634508000295;RUA SANTOS DUMONT,  470;;CENTRO;64845000;PI;MARCOS PARENTE;LIQUIGAS;29/08/2017;1 AREA  - Classe III - NBR 15514
1204801;GLP/AM0224591;05/03/2014;F C FERNANDES COMERCIO - ME;17918592000128;RUA   19,  6;QUADRA 16;SAO JOSE OPERARIO;69086200;AM;MANAUS;AMAZONGAS;08/01/2014;2 AREAS - Classe II - NBR 15514
1209306;GLP/MG0226868;24/09/2014;ARMARINHOS E MERCEARIA OLIVEIRA SANTOS LTDA - ME;05245292000227;RUA   QUARENTA E OITO,  116;;CIDADE INDUSTRIAL;39404462;MG;MONTES CLAROS;LIQUIGAS;24/04/2017;1 AREA  - Classe I - NBR 15514
1215710;GLP/MG0229916;01/07/2015;L S C TRAVENZOLI - ME;11174996000178;RUA JUSCELINO KUBITSCHECK,  90;;CENTRO;35340000;MG;BOM JESUS DO GALHO;INDEPENDENTE;24/01/2018;1 AREA  - Classe II - NBR 15514
1218430;GLP/RS0231328;15/10/2015;FERNANDO DE SOUZA DISTRIBUIDORA - ME;19009076000106;R JOAO RICARDO JULIANO,  972;;GUAIBA COUNTRY CLUB;92990000;RS;ELDORADO DO SUL;LIQUIGAS;22/09/2015;1 AREA  - Classe II - NBR 15514
1223672;GLP/GO0234220;19/05/2016;WALMIRA CRISTINA DE ARAUJO - ME;23805819000121;AV BRASIL,  S/N;QD 16 LT 25;ITAGUAÇU;75893000;GO;SAO SIMAO;INDEPENDENTE;05/05/2016;1 AREA  - Classe II - NBR 15514
1229007;GLP/MG0237238;17/11/2016;SEBASTIAO CANDIDO ME;20703583000124;VARGEM ALEGRE S/N,  S/N;;CENTRO;37476000;MG;CRISTINA;SUPERGASBRAS ENERGIA;17/05/2016;1 AREA  - Classe I - NBR 15514
1226556;GLP/PR0235809;29/08/2016;WJS SUPERMERCADO EIRELI;23236743000160;RUA  CRUZEIRO DO SUL,  430;;SÍTIO CERCADO;81900230;PR;CURITIBA;INDEPENDENTE;05/05/2016;1 AREA  - Classe I - NBR 15514
1231071;GLP/SP0238334;02/02/2017;NICEA COMERCIO DE GAS LTDA ME;24777473000168;RUA   GRANADA,  15;;JARDIM NICEA;8589290;SP;ITAQUAQUECETUBA;INDEPENDENTE;02/02/2017;1 AREA  - Classe I - NBR 15514
1234220;GLP/MG0240084;07/06/2017;SUPERMERCADO PANELINHA LTDA;13876911000390;RUA MONTES CLAROS,  315;;SANTOS DUMONT;35660332;MG;PARA DE MINAS;ULTRAGAZ;23/12/2022;1 AREA  - Classe II - NBR 15514
1232934;GLP/MG0239291;17/04/2017;ADILA CRISTILA AGOSTINHO 05306016642;26429732000195;RUA RAIMUNDO TEIXEIRA,  71;;SOBRADINHO;36500000;MG;UBA;INDEPENDENTE;17/04/2017;1 AREA  - Classe I - NBR 15514
1234392;GLP/GO0240232;14/06/2017;GIVANILDO PEREIRA LIMA ME;17143960000103;RUA   OM 2,  558;Q 13 LT 16;RESIDENCIAL ORLANDO MORAIS;74693003;GO;GOIANIA;LIQUIGAS;14/06/2017;1 AREA  - Classe I - NBR 15514
1236453;GLP/MG0241313;17/08/2017;CINTIA APARECIDA SILVA LELES;27093436000129;RUA SETE LAGOAS,  106;;CENTRO;35720000;MG;MATOZINHOS;INDEPENDENTE;11/06/2024;1 AREA  - Classe IV - NBR 15514
1238579;GLP/BA0242558;24/10/2017;LCGAS COMERCIO DE GAS LIQUEFEITO DE PETROLEO LTDA;26956570000143;RUA 9 (LOT VL APARECIDA),  46;ANEXO B;KENNEDY;45201541;BA;JEQUIE;NACIONAL GAS BUTANO;14/04/2025;1 AREA  - Classe IV - NBR 15514
1238311;GLP/MA0242429;17/10/2017;A V A REVENDEDORA DE GAS E BEBIDAS LTDA;06346650000170;RUA QUINZE,  08;QUADRA 24;TAMBAU;65130000;MA;PACO DO LUMIAR;NACIONAL GAS BUTANO;25/06/2018;1 AREA  - Classe III - NBR 15514
1188438;GLPMG0323273;25/06/2019;GAS MURCA DE JAIBA LTDA;14466009000105;RUA 04,  4;QUADRA09;NS2;39508000;MG;JAIBA;SUPERGASBRAS ENERGIA;16/04/2025;1 AREA  - Classe III - NBR 15514
1254389;GLPPE0320953;04/06/2019;ANDREA & GERCINA COMERCIO DE ALIMENTOS LTDA;31359845000100;ALAMEDA DOS SOMBREIROS,  155;;TIUMA;54737390;PE;SAO LOURENCO DA MATA;COPA ENERGIA;04/06/2019;1 AREA  - Classe II - NBR 15514
1254823;GLPSC0322320;14/06/2019;PATRICIA GHIDINI;12580240000191;RUA MATOS COSTA,  624;;CENTRO;89400000;SC;PORTO UNIAO;INDEPENDENTE;23/06/2021;1 AREA  - Classe III - NBR 15514
1250891;GLPBA0313194;21/01/2019;JONATAN SANTOS NOGUEIRA;31089153000180;AVENIDA PAULO TEIXEIRA DE CASTRO,  SN;;CENTRO;48420000;BA;ANTAS;NACIONAL GAS BUTANO;21/01/2019;1 AREA  - Classe II - NBR 15514
1250068;GLPDF0318282;30/04/2019;POSTO DE COMBUSTIVEIS EPIA CANDANGOLANDIA LTDA;31403111000172;SETOR DE POSTOS E MOTEIS SUL I (LADO PAR),  S/N;LOTE  08;CANDANGOLANDIA;71727800;DF;BRASILIA;INDEPENDENTE;30/04/2019;1 AREA  - Classe II - NBR 15514
1251613;GLPMA0314844;20/02/2019;COMERCIAL MAYTHA DE GAS GLP LTDA;28929699000198;RUA ESTUDANTE BERNARDO MARTINS,  235;;DA CRUZ;65500000;MA;CHAPADINHA;INDEPENDENTE;17/01/2020;1 AREA  - Classe IV - NBR 15514
1251873;GLPSC0315509;28/02/2019;D E G COMERCIO VAREJISTA DE GAS E AGUA LTDA;30883120000145;RUA SAO PEDRO,  1067;;AREIAS;88113250;SC;SAO JOSE;LIQUIGAS;28/02/2019;1 AREA  - Classe III - NBR 15514
1253289;GLPRJ0317584;17/04/2019;PENDOGAS REVENDA DE GLP LTDA;28592330000132;ESTRADA PACHECO DE CARVALHO,  SN;SETOR 0106                QUADRA0489                LOTE  0345;MACEIO;24310090;RJ;NITEROI;INDEPENDENTE;17/04/2019;1 AREA  - Classe II - NBR 15514
1242814;GLP/MG0244868;16/04/2018;FABIO JUNIOR DE OLIVEIRA GAS E AGUA;28549826000123;RUA GUSTAVO CORREIA BERALDO FILHO,  250;GALPÃO DEPOSITO;CENTRO;37560000;MG;SILVIANOPOLIS;INDEPENDENTE;05/11/2020;1 AREA  - Classe II - NBR 15514
1241888;GLP/SP0244324;16/03/2018;IVANILSON RIBEIRO GONÇALVES;26528369000165;RUA NATAL MASSON,  498;;JARDIM RECANTO DOS PASSAROS;16201130;SP;BIRIGUI;INDEPENDENTE;18/09/2019;1 AREA  - Classe II - NBR 15514
1242081;GLP/MA0244434;22/03/2018;J. V. L. NOBRE;10988909000820;RUA DA PALMEIRA,  108;;DA PALMEIRA;65300000;MA;SANTA INES;LIQUIGAS;22/03/2018;1 AREA  - Classe V - NBR 15514
1241556;GLP/RN0244155;05/03/2018;ODAIR JOSE DE SOUTO SILVA 05865684418;28139527000110;R ALDO EVARISTO DOS SANTOS,  01;;BOQUEIRAO;59360000;RN;PARELHAS;INDEPENDENTE;05/03/2018;1 AREA  - Classe I - NBR 15514
1260516;GLPMT0350036;24/12/2019;MATO GROSSO DISTRIBUIDORA DE GAS LTDA;05131759000712;RUA ALMIRANTE BATISTA DAS NEVES,  978;QUADRA24                  LOTE  02;CENTRO;78400000;MT;DIAMANTINO;INDEPENDENTE;24/12/2019;1 AREA  - Classe III - NBR 15514
1262917;GLPSC0354058;03/04/2020;WILLIAN DE SOUZA ALBERTON;33193364000194;RUA NATIVIDADE,  3912;;VILA BECKER;88140000;SC;SANTO AMARO DA IMPERATRIZ;INDEPENDENTE;03/04/2020;1 AREA  - Classe II - NBR 15514
1257681;GLPMA0347911;10/12/2019;AGUIAR PETROLEO E LOCACOES LTDA;27192758000397;AVENIDA SAO LUIS REI DE FRANCA,  15;SALA  02;TURU;65065470;MA;SAO LUIS;COPA ENERGIA;02/05/2025;1 AREA  - Classe I - NBR 15514
1264020;GLPSP0355944;26/05/2020;APENDINO & BARBOSA COMERCIO DE GAS E BEBIDAS LTDA;34128302000161;RUA SAO JOAO,  143;;CENTRO;15960000;SP;ARIRANHA;INDEPENDENTE;26/05/2020;1 AREA  - Classe I - NBR 15514
1257939;GLPAC0345111;29/10/2019;POSTO DE COMBUSTIVEL PANORAMA EIRELI;34211824000122;ESTRADA DO SAO FRANCISCO,  1558;;VITORIA;69901815;AC;RIO BRANCO;FOGAS;29/10/2019;1 AREA  - Classe II - NBR 15514
1258058;GLPTO0343910;11/10/2019;K S ALEIXO;33906691000146;RUA MARANHAO,  SN;LOTE  07                  QUADRA18                  SALA  02;CENTRO;77695000;TO;GOIANORTE;INDEPENDENTE;11/10/2019;1 AREA  - Classe II - NBR 15514
1264260;GLPMG0356322;04/06/2020;MONLEVADE GAS LTDA;36811866000120;RUA BEIJA-FLOR,  272A;;CIDADE NOVA;35931236;MG;JOAO MONLEVADE;SUPERGASBRAS ENERGIA;04/06/2020;1 AREA  - Classe II - NBR 15514
1269290;GLPMG0365843;04/12/2020;TF COMERCIO DE GAS LTDA;38545221000118;RUA CAXAMBU,  173;;ESTANCIA SERRA VERDE;32920000;MG;SAO JOAQUIM DE BICAS;INDEPENDENTE;04/12/2020;1 AREA  - Classe II - NBR 15514
1044508;GLPPA0384691;13/08/2021;AUTO POSTO BONITO LTDA.;07307223000145;AVENIDA RUTH PASSARINHO,  01;;JAMILANDIA;68645000;PA;BONITO;INDEPENDENTE;13/08/2021;1 AREA  - Classe II - NBR 15514
1265996;GLPSP0358932;05/08/2020;WESLEY RODRIGUES DUARTE LTDA;37655757000123;RUA JUCA DIAS,  325;SALA  A;CENTRO;19350000;SP;EMILIANOPOLIS;ULTRAGAZ;05/08/2020;1 AREA  - Classe II - NBR 15514
1276967;GLPCE0386093;14/09/2021;SAO JOSE GAS REVENDEDORA LTDA;42289253000177;RUA FRANCISCA DUARTE GOUVEIA,  27;;SAO JOSE;63024075;CE;JUAZEIRO DO NORTE;LIQUIGAS;14/09/2021;1 AREA  - Classe IV - NBR 15514
1268350;GLPGO0364293;04/11/2020;HOLLIDAY GAS LTDA;34062213000160;AVENIDA ANTONIO AUGUSTO BANDEIRA, ESQUINA COM RUA DOUTOR WELLINGTON,  SN;QUADRA22                  LOTE  05;PARQUE RESIDENCIAL HOLLIDAY;75689678;GO;CALDAS NOVAS;INDEPENDENTE;04/11/2020;1 AREA  - Classe II - NBR 15514
1268815;GLPPI0365038;20/11/2020;F DO CARMO DOS SANTOS SILVA;37469353000145;RUA JOAO ISIDORO FRANCA,  5989;;POTI VELHO;64008010;PI;TERESINA;BAHIANA;15/09/2023;1 AREA  - Classe IV - NBR 15514
1260829;GLPES0399110;04/05/2022;POSTO TOMAZINI LTDA;33290746000136;RODOVIA DESEMBARGADOR EDISON QUEIROZ DO VALLE,  363;;JOAO ALVES;29845000;ES;BOA ESPERANCA;INDEPENDENTE;04/05/2022;1 AREA  - Classe I - NBR 15514
1281478;GLPPB0394217;18/02/2022;PABLLO GAS E AGUA LTDA;44498684000179;RUA PADRE JOAO FELIX DE MEDEIROS,  14;;VALENTINA DE FIGUEIREDO;58063290;PB;JOAO PESSOA;SUPERGASBRAS ENERGIA;08/07/2023;1 AREA  - Classe I - NBR 15514
1287928;GLPRS0407480;02/12/2022;MARCELO LUIS DIERINGS;28205661000253;RUA DOM HERMETO,  902;;CENTRO;98960000;RS;SANTO CRISTO;INDEPENDENTE;02/12/2022;1 AREA  - Classe I - NBR 15514
1287527;GLP/SP0246691;04/11/2022;ROCHA E BROTHERS COMERCIO DE GAS LTDA;47760352000109;RUA ANTONIO JOSE BASTOS,  460;;PARQUE REGINA;5775120;SP;SAO PAULO;NACIONAL GAS BUTANO;13/12/2023;1 AREA  - Classe III - NBR 15514
1280838;GLPSC0392741;31/01/2022;TAINA BATISTA NUNES EIRELI;34835310000148;RUA PRESIDENTE JUSCELINO KUBISTCHEK,  43;TERREO;CENTRO;89865000;SC;NOVA ERECHIM;NACIONAL GAS BUTANO;31/01/2022;1 AREA  - Classe III - NBR 15514
1285852;GLPBA0403579;14/07/2022;SAMILLE SANTOS VIEIRA 04975470586;31673928000160;RUA AVENIDA JONIVAL LUCAS,  240;CASA;SAO FRANCISCO;45220000;BA;AIQUARA;INDEPENDENTE;14/07/2022;1 AREA  - Classe II - NBR 15514
1278928;GLPCE0389321;18/11/2021;HIDROGAS COMERCIO DE GAS LTDA;28159617000173;RUA RAIMUNDO MARQUES,  118;;CENTRO;62270000;CE;HIDROLANDIA;BAHIANA;18/11/2021;1 AREA  - Classe III - NBR 15514
1290814;GLPAM0413125;15/05/2023;ALESSANDRA GONCALVES ASSEF;45012750000111;RUA APURINA,  82;;CENTRO;69020170;AM;MANAUS;AMAZONGAS;15/05/2023;1 AREA  - Classe I - NBR 15514
1290959;GLPPA0413406;18/05/2023;DODIVAL DE LIMA AMARAL;32722531000184;AVENIDA JOAO CARLOS BATISTA,  40;CASA  A;DISTRITO NOVA VIDA;68450000;PA;MOJU;SUPERGASBRAS ENERGIA;18/05/2023;1 AREA  - Classe III - NBR 15514
1288856;GLP/AM0247253;09/02/2023;F I F TAVORA;46368497000104;RUA IBICARÉ,  2302;;NOVO ALEIXO;69099029;AM;MANAUS;AMAZONGAS;09/02/2023;1 AREA  - Classe I - NBR 15514
1294673;GLPMS0420922;23/08/2023;JORGE PAULO DA SILVA;05027616000331;RUA EMILIANA BARROS,  1385;;CENTRO EDUCACIONAL;79700000;MS;FATIMA DO SUL;SUPERGASBRAS ENERGIA;23/08/2023;1 AREA  - Classe IV - NBR 15514
1295696;GLPPR0422511;25/09/2023;OLIVEIRA & TRAVAGLIA LTDA;51113317000175;AVENIDA COMENDADOR GENTIL GERALDI,  3534;;OURO VERDE;87820000;PR;CIDADE GAUCHA;SUPERGASBRAS ENERGIA;28/03/2024;1 AREA  - Classe II - NBR 15514
1299526;GLPBA0431139;23/02/2024;SUPERGAS MARINHOS COMERCIO VAREJISTA DE GAS LTDA;48174060000157;RUA RIO DAS BALSAS,  1250;;JARDIM DAS ACACIAS;47862160;BA;LUIS EDUARDO MAGALHAES;COPA ENERGIA;23/02/2024;1 AREA  - Classe IV - NBR 15514
1302421;GLPPE0436959;24/06/2024;MANOEL P M DE ARAUJO;24394371000163;AVENIDA JOAO TEOBALDO DE AZEVEDO,  29;;VILA SAO LUIZ;55845000;PE;BUENOS AIRES;COPA ENERGIA;24/06/2024;1 AREA  - Classe III - NBR 15514
1303345;GLPPR0438461;07/08/2024;ANDRE LUIZ GONCALVES MOREIRA COMERCIO DE GAS DE COZINHA;39920478000175;RUA MACEIO,  323;;VILA VICENTE MACEDO;83303000;PR;PIRAQUARA;INDEPENDENTE;16/12/2024;1 AREA  - Classe I - NBR 15514
1297761;GLPGO0426292;08/12/2023;COMERCIAL GOLDEN GAS LTDA;51671965000147;RUA ANGELO DE AMORIN,  148;QUADRA102                 LOTE  1;SET PARQUE TREMENDAO;74475049;GO;GOIANIA;SUPERGASBRAS ENERGIA;23/05/2025;2 AREAS - Classe II - NBR 15514
1302822;GLPAM0437650;15/07/2024;TIAGO F. MOITA;52850691000116;RUA APOSTOLO TIAGO,  233;;MONTE DAS OLIVEIRAS;69093816;AM;MANAUS;AMAZONGAS;15/07/2024;1 AREA  - Classe I - NBR 15514
1302977;GLPSC0437927;24/07/2024;ESPERANCA GAS CAPINZAL LTDA;55648054000150;AVENIDA JOSE LEONARDO SANTOS,  2315;;SAO CRISTOVAO;89665000;SC;CAPINZAL;COPA ENERGIA;24/07/2024;1 AREA  - Classe II - NBR 15514
1310159;GLPSP0453188;29/05/2025;SOCIEDADE FOGAS LTDA;04563672020787;AVENIDA BRIGADEIRO JOSE VICENTE DE FARIA LIMA,  1103;LOJA  1;JARDIM ANA EMILIA;12070000;SP;TAUBATE;FOGAS;29/05/2025;1 AREA  - Classe II - NBR 15514
1311591;GLPPA0455816;24/07/2025;J. E COMERCIO VAREJISTA DE GAS LTDA;61034137000151;RUA AGESILAU ARAUJO,  SN;;PRAINHA;68810000;PA;ANAJAS;INDEPENDENTE;24/07/2025;1 AREA  - Classe III - NBR 15514
1306214;GLPMG0444349;06/12/2024;COMERCIO DE GAS REI DO GAS LTDA;47098060000152;RUA PARAGUAI,  409;;SANTA CECILIA;35182350;MG;TIMOTEO;ULTRAGAZ;06/12/2024;1 AREA  - Classe I - NBR 15514
1305313;GLPCE0442716;25/10/2024;ECO GAS COMERCIO E DISTRIBUICAO LTDA;53801754000107;AVENIDA FRANCISCO XAVIER DO AMARAL,  2420;;ECOPARQUE;62850000;CE;CASCAVEL;COPA ENERGIA;25/10/2024;1 AREA  - Classe IV - NBR 15514
1255312;GLPSP0443331;08/11/2024;KELGAS COMERCIO DE GAS LTDA;32287065000156;AVENIDA DOM JOSE GASPAR,  1989;;MATRIZ;9370670;SP;MAUA;COPA ENERGIA;08/11/2024;1 AREA  - Classe IV - NBR 15514
1308955;GLPSC0451086;04/04/2025;57.472.316 MAURO JONAS GRABAS;57472316000101;RUA DAS FLORES,  557;;BRASILIA;89282435;SC;SAO BENTO DO SUL;INDEPENDENTE;04/04/2025;1 AREA  - Classe II - NBR 15514
1309504;GLPSP0451921;05/05/2025;RP DAMAZIO - COMERCIO DE GAS LTDA;60046600000112;RUA JOSE JORGE JUNQUEIRA,  1978;;VILA BIAGIO;14642062;SP;MORRO AGUDO;INDEPENDENTE;05/05/2025;1 AREA  - Classe III - NBR 15514
1009503;001/GLP/RS0009620;06/12/2006;COMERCIO DE COMBUSTIVEIS BIANCHI LTDA - EPP;03704746000174;AVENIDA LIDO ARMANDO OLTRAMARI,  287;CASA;CENTRO;99655000;RS;FAXINALZINHO;SUPERGASBRAS ENERGIA;24/11/2006;1 AREA  - Classe II - Port. DNC 27/96
1228897;GLP/CE0237263;17/11/2016;GISLANE AGUIAR DE ARAUJO ME;14811922000193;RUA SEBASTIANA  MARTINS DE PINHO,  903;;CENTRO;62410000;CE;BARROQUINHA;COPA ENERGIA;31/10/2016;1 AREA  - Classe III - NBR 15514
1000554;001/GLP/PR0002106;26/10/2005;POSTO CANAL BELEM LTDA;00165412000181;RUA JOSE HAUER,  536;;UBERABA;81580330;PR;CURITIBA;INDEPENDENTE;05/05/2016;1 AREA  - Classe II - NBR 15514
1054995;001/GLP/MG0002523;02/05/2007;SOLONIDES NAVES RESENDE ME;02388501000112;RUA PEDRO BORGES PACHECO,  193;A;DOLEARINA;38525000;MG;ESTRELA DO SUL;SUPERGASBRAS ENERGIA;29/10/2004;1 AREA  - Classe II - Port. DNC 27/96
1036886;001/GLP/PA0003464;20/04/2005;J. G. DA SILVA NASCIMENTO;07048719000141;AVENIDA ZACARIAS DE ASSUNCAO,  100;;DISTRITO INDUSTRIAL;67033310;PA;ANANINDEUA;COPA ENERGIA;04/07/2025;1 AREA  - Classe III - NBR 15514
1042629;001/GLP/RS0006394;22/03/2006;COMERCIO E TRANSPORTES RODHIGHIERO LTDA;88494224000148;AVENIDA SETE DE SETEMBRO,  1803;;CENTRO;99700000;RS;ERECHIM;ULTRAGAZ;27/01/2006;1 AREA  - Classe IV - Port. DNC 27/96
1049500;001/GLP/SP0010303;28/12/2006;IRMAOS MOREIRA DIAS COMERCIO DE GAS LTDA - ME;00360580000128;RUA CAVALHEIRO T. RIZZI,  1275;;JARDIM SAO LUIZ;14020300;SP;RIBEIRAO PRETO;ULTRAGAZ;21/12/2006;1 AREA  - Classe III - Port. DNC 27/96
1047621;001/GLP/GO0008923;30/10/2006;ANTÔNIO DOS SANTOS  MERCEARIA - ME;06573493000135;AVENIDA PRESIDENTE VARGAS ESQ. C/ RUA MARANHÃO,  S/N.º;QUADRA 22, LOTE 13-A;CENTRO;76490000;GO;MARA ROSA;LIQUIGAS;13/06/2006;1 AREA  - Classe I - Port. DNC 27/96
1229435;GLP/ES0237440;02/12/2016;ANA MARIA BOSSATO BIANCARDI ME;10364899000185;RUA PRINCIPAL,  S/N;;BARRA SECA;29900000;ES;LINHARES;INDEPENDENTE;05/05/2016;1 AREA  - Classe II - NBR 15514
1229653;GLP/SP0237568;09/12/2016;M S DE CARLI CAVALLINI  SUPERMERCADO LTDA - ME;24808486000157;RUA SALVADOR PASSAFARO,  136;;VILA NEGRI;15900000;SP;TAQUARITINGA;INDEPENDENTE;05/05/2016;1 AREA  - Classe I - NBR 15514
1102712;GLP/BA0172956;12/09/2008;J CABRAL & CIA LTDA MICRO EMPRESA;14076780000168;AVENIDA DOM JOSE BOTELHO DE MATOS,  230;;CENTRO;44190000;BA;SANTO ESTEVAO;SUPERGASBRAS ENERGIA;28/11/2022;1 AREA  - Classe IV - NBR 15514
1064420;001/GLP/PR0020410;15/04/2008;VEIGA & MACHADO LTDA.;06085308000163;RUA RAQUEL CANDIDO DE SIQUEIRA,  436;;VILA SANTA TEREZINHA;83501130;PR;ALMIRANTE TAMANDARE;ULTRAGAZ;25/09/2017;1 AREA  - Classe IV - Port. DNC 27/96
1059462;001/GLP/SP0017724;03/09/2007;EDMILTON PIRES DA SILVA - ME.;63999684000105;RUA JOAQUIM RIBEIRO DA SILVA,  1195;;CENTRO;18285000;SP;CESARIO LANGE;INDEPENDENTE;05/05/2016;1 AREA  - Classe III - Port. DNC 27/96
1063810;001/GLP/SP0020173;25/03/2008;MERCEARIA LALO LTDA.;66710963000197;AVENIDA MARANHÃO,  241;;JARDIM PACAEMBU;13572390;SP;SAO CARLOS;INDEPENDENTE;05/05/2016;1 AREA  - Classe I - Port. DNC 27/96
1150790;GLP/AL0178587;27/07/2009;SILVA E OLIVEIRA GÁS E ÁGUA LTDA - ME;10795091000152;RUA DOM BOSCO,  28;;CAMPO GRANDE;57820000;AL;MURICI;BAHIANA;06/02/2018;1 AREA  - Classe II - NBR 15514
1106587;GLP/SC0176508;28/01/2009;MERCADO MAESTRI LTDA ME;81767089000118;AVENIDA NEREU RAMOS,  944;;VILA MARIANA;89190000;SC;TAIO;LIQUIGAS;19/01/2009;1 AREA  - Classe I - NBR 15514
1028857;GLP/RS0176631;05/02/2009;POSTO DE COMBUSTIVEIS JORISA LTDA;94198439000114;RUA EMANCIPACAO,  2467;.;CENTRO;95727000;RS;BOA VISTA DO SUL;LIQUIGAS;26/01/2009;1 AREA  - Classe I - Port. DNC 27/96
1106944;GLP/BA0176607;05/02/2009;RML COMERCIO DE GAS LTDA;10238264000131;RUA SILVESTRE DE FARIAS,  17;;FEDERACAO;40230621;BA;SALVADOR;SUPERGASBRAS ENERGIA;15/03/2024;2 AREAS - Classe II - NBR 15514
1106663;GLP/PR0176259;28/01/2009;CHEPA GAS LTDA;09108362000256;AVENIDA MÉXICO,  599;;CENTRO;86960000;PR;BARBOSA FERRAZ;ULTRAGAZ;09/01/2009;1 AREA  - Classe IV - NBR 15514
1107322;GLP/BA0176735;20/02/2009;PONTUAL DISTRIBUIDORA DE GLP LTDA;05463921000104;RUA SÃO PAOLO,  S/N;LOTES 9 E 10;NOVO HORIZONTE;41218075;BA;SALVADOR;COPA ENERGIA;25/04/2016;1 AREA  - Classe III - NBR 15514
1162167;GLP/SC0186739;31/05/2010;MARIA FRANZ FERMINO;06081262000104;RUA JOÃO RAITZ,  40;;CENTRO;88440000;SC;IMBUIA;SUPERGASBRAS ENERGIA;17/03/2010;1 AREA  - Classe I - NBR 15514
1166329;GLP/MG0202326;28/09/2010;VAREJAO IDEAL COMERCIO LTDA;05970451000175;RUA ROQUE FERREIRA PIMENTA,  235;;DELFINO MAGALHAES;39400612;MG;MONTES CLAROS;SUPERGASBRAS ENERGIA;17/07/2023;1 AREA  - Classe I - NBR 15514
1157015;GLP/SP0182540;18/01/2010;GOYOS BATA SUPERMERCADO LTDA;08305147000100;RUA PARAIBA,  80;;BATATUBA;12975000;SP;PIRACAIA;INDEPENDENTE;22/11/2024;1 AREA  - Classe I - NBR 15514
1157784;GLP/SP0183005;05/02/2010;FERREIRA COMERCIO DE GAS LTDA.;48301121000442;RUA MARIA AMALIA LOPES AZEVEDO,  2267;;TREMEMBÉ;2350013;SP;SAO PAULO;ULTRAGAZ;24/11/2009;1 AREA  - Classe III - NBR 15514
1157995;GLP/MG0183355;11/02/2010;DEPOSITO DE GAS ALTEROSA LTDA;04796939000165;RUA MARGARIDA,  24;;JARDIM DAS ALTEROSAS - 2A SECAO;32673034;MG;BETIM;INDEPENDENTE;18/06/2019;1 AREA  - Classe II - NBR 15514
1160579;GLP/MS0185580;14/04/2010;RODRIGUES & GALEGO LTDA.;09392326000186;RUA RAINHA DOS APÓSTOLOS,  1185;;CENTRO;79710000;MS;VICENTINA;LIQUIGAS;02/02/2010;1 AREA  - Classe I - NBR 15514
1160252;GLP/ES0185278;05/04/2010;JF GÁS E ÁGUA LTDA - ME;11244588000145;AVENIDA PADRE JOSÉ DE ANCHIETA,  3442;;AEROPORTO;29216725;ES;GUARAPARI;SUPERGASBRAS ENERGIA;11/08/2017;1 AREA  - Classe II - NBR 15514
